"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0002369","T cell cytokine production",0.00246829194686726,33,3.02000659685485,5.35556665113023e-08,9.25333645931744e-07,394663,3,35,1.2471871803614,0.435527938781797,0.723225381818469
"GO:0002724","regulation of T cell cytokine production",0.00246829194686726,33,3.02000659685485,5.35556665113023e-08,9.25333645931744e-07,394663,3,35,1.2471871803614,0.435527938781797,0.723225381818469
"GO:0033085","negative regulation of T cell differentiation in thymus",0.00120617277729755,22,4.1200609082469,5.44186212247631e-08,9.3686158698459e-07,481247,1,10,1.45505171042164,0.50943616708327,0.76216364353252
"GO:0035726","common myeloid progenitor cell proliferation",0.000640573377217727,16,5.64211034571424,5.76771693035619e-08,9.89401190992283e-07,99263,1,8,1.81881463802705,0.434320489387543,0.723225381818469
"GO:0030644","intracellular chloride ion homeostasis",0.0014227265101736,24,3.81048534586058,5.79341668893716e-08,9.90260438330473e-07,138115,2,16,1.81881463802705,0.302016618218796,0.656724913582535
"GO:0033598","mammary gland epithelial cell proliferation",0.00311806832032296,38,2.75288739864283,5.81889716520622e-08,9.91076221803451e-07,336052,4,28,2.07864530060234,0.122514426689718,0.534993811038629
"GO:0010508","positive regulation of autophagy",0.0118234578703284,95,1.81497051904453,6.17184707457916e-08,1.04746312407574e-06,273398,20,160,1.81881463802705,0.00682025150390325,0.271360215485194
"GO:0061180","mammary gland epithelium development",0.00969987055470362,82,1.90958234951011,6.37814592660616e-08,1.07865040299424e-06,263721,6,72,1.21254309201803,0.374517416980096,0.705653792124228
"GO:2000696","regulation of epithelial cell differentiation involved in kidney development",0.00313186336331048,38,2.74076164614386,6.49118957553691e-08,1.0939025812859e-06,329323,3,18,2.42508618403606,0.122295170048622,0.534993811038629
"GO:0007026","negative regulation of microtubule depolymerization",0.0021268152879857,30,3.18626548624631,6.87065826696751e-08,1.15378843739321e-06,210536,5,32,2.27351829753381,0.0652644757167742,0.458594617834481
"GO:0048012","hepatocyte growth factor receptor signaling pathway",0.0011208941698843,21,4.23199516141701,6.96920994539567e-08,1.16624611184139e-06,217991,1,10,1.45505171042164,0.50943616708327,0.76216364353252
"GO:0006972","hyperosmotic response",0.00177640818398475,27,3.43329781293622,7.14320014446577e-08,1.19119706938722e-06,138177,3,29,1.50522590733273,0.321244370492911,0.678084915329494
"GO:0060047","heart contraction",0.0276064882771972,184,1.50555676943551,7.42362273344628e-08,1.23366175007895e-06,271510,26,227,1.66657905158426,0.00723831058334563,0.274940908348351
"GO:0071071","regulation of phospholipid biosynthetic process",0.00213646931236507,30,3.17186776730631,7.55712577365218e-08,1.25150186687541e-06,321599,5,18,4.04181030672677,0.00612590691568928,0.264131445932332
"GO:0034058","endosomal vesicle fusion",0.000657717721773774,16,5.49504074337892,8.20234046800166e-08,1.35366901654676e-06,99263,1,12,1.21254309201803,0.574584227507862,0.794482645326004
"GO:0060603","mammary gland duct morphogenesis",0.00586316098523053,57,2.19600596216282,8.65571427618568e-08,1.42358242356786e-06,174946,5,40,1.81881463802705,0.137311859588053,0.55812482226125
"GO:1903727","positive regulation of phospholipid metabolic process",0.00157164140779027,25,3.59316387002562,9.26970323193119e-08,1.51934245438434e-06,368652,4,16,3.6376292760541,0.0207453012018635,0.335317258064594
"GO:2000833","positive regulation of steroid hormone secretion",0.000753656594712256,17,5.09525466990667,9.44089630980247e-08,1.54212046889811e-06,284851,2,12,2.42508618403606,0.19760317285674,0.609361330729612
"GO:0051170","import into nucleus",0.0143278303101132,109,1.71844859995116,1.01250318568364e-07,1.64824498186459e-06,360587,17,179,1.3818926858753,0.109529755625947,0.532482668683448
"GO:0060745","mammary gland branching involved in pregnancy",0.00125460906745701,22,3.96099903726028,1.0574722767777e-07,1.71561434462986e-06,254175,2,7,4.15729060120468,0.078650744216685,0.486282957758313
"GO:0002726","positive regulation of T cell cytokine production",0.00205536557265051,29,3.18712720986078,1.11761382456734e-07,1.80470719904237e-06,429386,2,27,1.07781608179381,0.562520605776711,0.791597653409979
"GO:0002720","positive regulation of cytokine production involved in immune response",0.00621227083382674,59,2.14532013285161,1.11992903910485e-07,1.80470719904237e-06,377769,9,84,1.55898397545176,0.122098168160751,0.534993811038629
"GO:0035455","response to interferon-alpha",0.00170632034504532,26,3.44193969502048,1.17590179228398e-07,1.88854563015809e-06,481244,2,32,0.909407319013524,0.655886826090281,0.829276283726171
"GO:0051168","nuclear export",0.00809265199436808,71,1.98179150182024,1.23541623371367e-07,1.97749233931559e-06,255624,16,147,1.58372975283988,0.0454741250810061,0.413225714691663
"GO:0098659","inorganic cation import across plasma membrane",0.0123505809652387,97,1.77408663927061,1.24777068671601e-07,1.98399684605409e-06,270597,18,123,2.12934396647069,0.001846580353875,0.236175136599112
"GO:0099587","inorganic ion import across plasma membrane",0.0123505809652387,97,1.77408663927061,1.24777068671601e-07,1.98399684605409e-06,270597,18,123,2.12934396647069,0.001846580353875,0.236175136599112
"GO:0048026","positive regulation of mRNA splicing, via spliceosome",0.00149162831214862,24,3.63447011164248,1.35147911206991e-07,2.14178113588297e-06,289605,2,30,0.970034473614426,0.620591124951382,0.81770253598959
"GO:0160184","paracellular transport",0.000125728710199638,8,14.3729529756986,1.38761505491367e-07,2.191790644494e-06,35694,1,6,2.42508618403606,0.347713552515212,0.686489224423375
"GO:0006195","purine nucleotide catabolic process",0.0123860627248925,97,1.76900449838874,1.4155052453111e-07,2.22848950791411e-06,355948,14,155,1.31424025457438,0.179370852200354,0.596573244357814
"GO:0060718","chorionic trophoblast cell differentiation",0.000363970478537671,12,7.447415158456,1.43883988098611e-07,2.25779923619656e-06,69012,1,7,2.07864530060234,0.3925573538983,0.709508873020114
"GO:0016236","macroautophagy",0.0195335127151966,138,1.59583951612072,1.49813787359274e-07,2.3431659683055e-06,284371,27,317,1.23931849152632,0.145961369059303,0.566743497133125
"GO:0045603","positive regulation of endothelial cell differentiation",0.000783043320077055,17,4.90403555621379,1.60267998545345e-07,2.49851023139421e-06,250898,2,10,2.91010342084328,0.147218863290784,0.566743497133125
"GO:1905037","autophagosome organization",0.00960144707060025,80,1.88210467245918,1.61549251652547e-07,2.51030752730224e-06,332830,12,148,1.17977165709863,0.318928231092199,0.678084915329494
"GO:0060576","intestinal epithelial cell development",0.00139626575294637,23,3.72091910318386,1.62862814862725e-07,2.52252890593205e-06,333164,3,18,2.42508618403606,0.122295170048622,0.534993811038629
"GO:0005976","polysaccharide metabolic process",0.00912304644452395,77,1.90651978864072,1.67312544551547e-07,2.58308980072163e-06,265995,13,107,1.76781983509171,0.0317533466476878,0.38473801786287
"GO:0009791","post-embryonic development",0.0139665519332694,106,1.71438020181219,1.6789613733779e-07,2.58376499452946e-06,382111,9,118,1.10978520286396,0.423273373081402,0.723225381818469
"GO:0006265","DNA topological change",0.0003047231405406,11,8.15413181210815,1.95103272187563e-07,2.99283416887718e-06,349177,2,8,3.6376292760541,0.100215405473596,0.516843675211887
"GO:0051279","regulation of release of sequestered calcium ion into cytosol",0.00868003130601276,74,1.9257544328004,1.98643808591962e-07,3.03740980166495e-06,309229,6,71,1.2296211637366,0.362007114204264,0.69164313316631
"GO:0140115","export across plasma membrane",0.0066441685242912,61,2.07386113853185,2.12272122068529e-07,3.23545979687892e-06,394187,6,74,1.17977165709863,0.399556484429017,0.71007440624806
"GO:0031339","negative regulation of vesicle fusion",0.000133395749004817,8,13.54685477518,2.16239561176801e-07,3.2854683802926e-06,128052,2,6,4.85017236807213,0.0588044388829434,0.437821115616924
"GO:0046666","retinal cell programmed cell death",0.000898186936108358,18,4.52685151072759,2.23231019579628e-07,3.38096094844335e-06,69219,2,9,3.23344824538142,0.123168910855716,0.534993811038629
"GO:0060916","mesenchymal cell proliferation involved in lung development",0.00154870623116148,24,3.50052089227928,2.62225191145088e-07,3.95902134012741e-06,494758,1,6,2.42508618403606,0.347713552515212,0.686489224423375
"GO:0006651","diacylglycerol biosynthetic process",0.000388806039820707,12,6.971700491952,2.87398772133646e-07,4.32544189758375e-06,191349,2,8,3.6376292760541,0.100215405473596,0.516843675211887
"GO:0051099","positive regulation of binding",0.00241042802559629,31,2.90507937938612,3.00785403724059e-07,4.512723956813e-06,464063,2,19,1.5316333793912,0.379071437432384,0.705653792124228
"GO:0002066","columnar/cuboidal epithelial cell development",0.0028060799340778,34,2.73696571297111,3.18068569475207e-07,4.75711304221357e-06,417493,5,31,2.34685759745426,0.0582192090965022,0.437821115616924
"GO:0030500","regulation of bone mineralization",0.0109348515456368,87,1.79720177694209,3.21168371687478e-07,4.78851036416284e-06,383394,9,81,1.61672412269071,0.103290110890627,0.527021823798018
"GO:0006518","peptide metabolic process",0.00551460898723027,53,2.17095900882763,3.36469161076017e-07,5.00106026369509e-06,363658,5,55,1.32277428220149,0.326535589351238,0.678585329355418
"GO:0060267","positive regulation of respiratory burst",0.00025707768822361,10,8.78670593645016,3.55807824553536e-07,5.27212460778088e-06,502675,2,7,4.15729060120468,0.078650744216685,0.486282957758313
"GO:0031392","regulation of prostaglandin biosynthetic process",0.0018129832253029,26,3.23944074388846,3.63956461193457e-07,5.37622105948112e-06,158123,2,12,2.42508618403606,0.19760317285674,0.609361330729612
"GO:0014816","skeletal muscle satellite cell differentiation",0.00113704018606889,20,3.97323872439882,3.73394814615153e-07,5.49866948537883e-06,374090,1,12,1.21254309201803,0.574584227507862,0.794482645326004
"GO:0051235","maintenance of location",0.0207850472301965,143,1.5540876162769,3.8543488881064e-07,5.65856250873535e-06,340965,16,202,1.15251620627457,0.314405704587961,0.672361797210894
"GO:1990379","lipid transport across blood-brain barrier",6.0950782488217e-05,6,22.2362958147088,4.24289197259524e-07,6.20993302166386e-06,88620,2,6,4.85017236807213,0.0588044388829434,0.437821115616924
"GO:2000698","positive regulation of epithelial cell differentiation involved in kidney development",0.00048333995570275,13,6.07548751012466,4.33450893705792e-07,6.32468285754854e-06,66234,2,6,4.85017236807213,0.0588044388829434,0.437821115616924
"GO:0009261","ribonucleotide catabolic process",0.0125522925313136,96,1.72758195513997,4.51334131083639e-07,6.5656083628155e-06,372133,13,150,1.26104481569875,0.231677142149766,0.637285742644429
"GO:0006101","citrate metabolic process",0.000333333534816015,11,7.45425345679389,4.6682791011671e-07,6.77041932672294e-06,405829,2,5,5.82020684168655,0.0410469934113886,0.408365586312933
"GO:0036260","RNA capping",0.000149889487664891,8,12.0561679644589,5.15267738770171e-07,7.45036676058621e-06,231592,2,7,4.15729060120468,0.078650744216685,0.486282957758313
"GO:0045622","regulation of T-helper cell differentiation",0.00327578530027413,37,2.55138954970606,5.20299764747265e-07,7.50046588578437e-06,344471,4,41,1.41956264431379,0.310381611122009,0.668963289742398
"GO:0051101","regulation of DNA binding",0.00261398238891165,32,2.765271636198,5.58931109855023e-07,8.03316604133976e-06,449680,3,18,2.42508618403606,0.122295170048622,0.534993811038629
"GO:0045064","T-helper 2 cell differentiation",0.00185723321820063,26,3.16225860623072,5.66133953936173e-07,8.11232665730097e-06,449172,2,19,1.5316333793912,0.379071437432384,0.705653792124228
"GO:0051955","regulation of amino acid transport",0.00624156436429292,57,2.0628700962127,6.09607496841768e-07,8.70919844741702e-06,139573,6,53,1.64722835142072,0.154570566539293,0.576148063214769
"GO:0046889","positive regulation of lipid biosynthetic process",0.0104440691860025,83,1.79514209211165,6.16572389540211e-07,8.76536874984443e-06,254134,13,115,1.6448410639549,0.0521090703277013,0.432975712827046
"GO:0051651","maintenance of location in cell",0.018800639462072,131,1.5739435514831,6.17202103781356e-07,8.76536874984443e-06,355982,15,189,1.15480294477908,0.319398433196429,0.678084915329494
"GO:0006606","protein import into nucleus",0.014203470070288,105,1.66988020530771,6.23050472755661e-07,8.82224722665264e-06,373427,16,174,1.33797858429576,0.143685939643364,0.566743497133125
"GO:0009143","nucleoside triphosphate catabolic process",0.000586238113735252,14,5.39441635548239,6.40459873170449e-07,9.04200871089607e-06,170340,3,14,3.11796795090351,0.0666886834744948,0.458594617834481
"GO:0042304","regulation of fatty acid biosynthetic process",0.00401413419329073,42,2.3634579587994,6.61657890253814e-07,9.31380783163163e-06,124189,7,56,1.81881463802705,0.0877688137172968,0.511945169305168
"GO:0032109","positive regulation of response to nutrient levels",0.000678146307308749,15,4.99641307096623,6.66087402595773e-07,9.34866366223863e-06,291588,2,6,4.85017236807213,0.0588044388829434,0.437821115616924
"GO:1901317","regulation of flagellated sperm motility",0.0016364008723614,24,3.31292815211026,6.82051198669887e-07,9.54472817787742e-06,267414,3,19,2.2974500690868,0.138190120012449,0.55812482226125
"GO:0032224","positive regulation of synaptic transmission, cholinergic",0.00129331132629584,21,3.66780883068352,6.86976555225262e-07,9.58562621955716e-06,267686,3,10,4.36515513126492,0.0269691011154456,0.366548231458448
"GO:0044380","protein localization to cytoskeleton",0.00387944734326126,41,2.38728612156181,6.97017438323421e-07,9.69745773202294e-06,533638,7,61,1.66973147097565,0.123855650361638,0.534993811038629
"GO:0090174","organelle membrane fusion",0.010001189883452,80,1.80687784199023,7.63102272208356e-07,1.05861086225774e-05,188067,17,133,1.85984053211788,0.00970082398133093,0.284250196956209
"GO:0003015","heart process",0.0286664501277336,184,1.44988776499626,7.99835328158237e-07,1.10636181519229e-05,271510,26,237,1.59625926037817,0.0123307545971444,0.305777158041103
"GO:0090208","positive regulation of triglyceride metabolic process",0.00108816473692965,19,3.94411374299083,8.02409265869162e-07,1.1067235580547e-05,238354,4,29,2.00696787644364,0.134836502560825,0.556796808676537
"GO:1903076","regulation of protein localization to plasma membrane",0.0110273197877992,86,1.76164729030401,8.19234635655404e-07,1.12668303627781e-05,373369,13,113,1.67395329517534,0.0463499372105474,0.418548678282415
"GO:0033540","fatty acid beta-oxidation using acyl-CoA oxidase",0.000282430217434798,10,7.99796165495203,8.23932262122793e-07,1.12989679269905e-05,34472,2,8,3.6376292760541,0.100215405473596,0.516843675211887
"GO:0035296","regulation of tube diameter",0.019638216744189,135,1.55282386695359,8.37834604086998e-07,1.14241493309412e-05,362154,17,192,1.28832703526916,0.170125351099226,0.586625100161719
"GO:0097746","blood vessel diameter maintenance",0.019638216744189,135,1.55282386695359,8.37834604086998e-07,1.14241493309412e-05,362154,17,192,1.28832703526916,0.170125351099226,0.586625100161719
"GO:0034135","regulation of toll-like receptor 2 signaling pathway",0.00060056199381254,14,5.26575524512414,8.47131384248997e-07,1.15180988778855e-05,33778,3,12,3.6376292760541,0.0446227859960247,0.413225714691663
"GO:1990839","response to endothelin",0.00253784611313256,31,2.75922354646268,8.68944295811932e-07,1.1781210764181e-05,288368,2,15,1.94006894722885,0.275858754589763,0.656724913582535
"GO:2000105","positive regulation of DNA-templated DNA replication",0.000603524888230688,14,5.23990398840323,8.96681774022758e-07,1.21229349448388e-05,61081,3,15,2.91010342084328,0.0792521326894032,0.486282957758313
"GO:0035150","regulation of tube size",0.0196673414688011,135,1.55052434072795,9.03091236007898e-07,1.21751962127713e-05,362154,17,193,1.28165176565637,0.175399323169231,0.587767276692831
"GO:0090330","regulation of platelet aggregation",0.00254542435302491,31,2.75100878340093,9.23202863796371e-07,1.24113733318242e-05,495506,4,28,2.07864530060234,0.122514426689718,0.534993811038629
"GO:0010165","response to X-ray",0.00178706493272136,25,3.16002234709437,9.34543908904656e-07,1.25286474734389e-05,466129,1,28,0.519661325150585,0.864010530949058,0.928690256929805
"GO:0032474","otolith morphogenesis",0.000359559546402405,11,6.91054563570611,9.66814525230427e-07,1.29250679266839e-05,265570,1,5,2.91010342084328,0.2995620335765,0.656724913582535
"GO:0070167","regulation of biomineral tissue development",0.0119272211583631,91,1.72342583198439,9.73341946521417e-07,1.29760851143496e-05,370955,11,100,1.6005568814638,0.0816878764186119,0.490015488637354
"GO:0033108","mitochondrial respiratory chain complex assembly",0.00423797778939173,43,2.29192423708766,1.06966594642046e-06,1.42206144988009e-05,247372,6,76,1.1487250345434,0.424536419669558,0.723225381818469
"GO:0030514","negative regulation of BMP signaling pathway",0.00700453737167637,61,1.967165305749,1.14474276716315e-06,1.51765620045507e-05,318997,10,61,2.38533067282236,0.00823463132934082,0.282710563448077
"GO:0034136","negative regulation of toll-like receptor 2 signaling pathway",0.000168833988399323,8,10.703371143022,1.24018488802598e-06,1.63964775527412e-05,42394,2,6,4.85017236807213,0.0588044388829434,0.437821115616924
"GO:0031114","regulation of microtubule depolymerization",0.00245751958370454,30,2.75749507457214,1.30675096648626e-06,1.72289535140585e-05,210536,5,37,1.96628609516438,0.107173384822311,0.527165282383947
"GO:1902430","negative regulation of amyloid-beta formation",0.00112689513007749,19,3.80855802728253,1.32890179857455e-06,1.74728681537851e-05,105682,5,18,4.04181030672677,0.00612590691568928,0.264131445932332
"GO:0031644","regulation of nervous system process",0.0194581949719704,133,1.54397252665073,1.33678431873028e-06,1.75283554779264e-05,241150,19,157,1.76089060496886,0.011459884751702,0.305201408016117
"GO:0008033","tRNA processing",0.00704418125067004,61,1.95609431530078,1.36407098036659e-06,1.78372779017336e-05,394369,7,114,0.893452804644866,0.675088841796507,0.84214949272072
"GO:0061355","Wnt protein secretion",0.000233131434864596,9,8.72031455346086,1.4436034990616e-06,1.87746911589914e-05,444592,2,5,5.82020684168655,0.0410469934113886,0.408365586312933
"GO:0061356","regulation of Wnt protein secretion",0.000233131434864596,9,8.72031455346086,1.4436034990616e-06,1.87746911589914e-05,444592,2,5,5.82020684168655,0.0410469934113886,0.408365586312933
"GO:0051291","protein heterooligomerization",0.00273906884558831,32,2.63898856329256,1.47359740233977e-06,1.91128378525695e-05,251449,5,32,2.27351829753381,0.0652644757167742,0.458594617834481
"GO:0071353","cellular response to interleukin-4",0.00262130566162856,31,2.67137284108397,1.66829396262048e-06,2.1579607851626e-05,385073,4,33,1.76369904293532,0.188583093006517,0.606355979421178
"GO:1902992","negative regulation of amyloid precursor protein catabolic process",0.00114731624243664,19,3.74076940150985,1.71815638434075e-06,2.21646804729241e-05,105682,5,19,3.829083448478,0.00785053403375677,0.282710563448077
"GO:0060295","regulation of cilium movement involved in cell motility",0.00198421918033438,26,2.95988053448954,1.8583717810132e-06,2.38449526646895e-05,247065,4,27,2.15563216358761,0.110702100990395,0.532482668683448
"GO:1902019","regulation of cilium-dependent cell motility",0.00198421918033438,26,2.95988053448954,1.8583717810132e-06,2.38449526646895e-05,247065,4,27,2.15563216358761,0.110702100990395,0.532482668683448
"GO:0060526","prostate glandular acinus morphogenesis",0.000312083779136662,10,7.23801171432917,1.98758426681962e-06,2.53668754693299e-05,148021,3,7,6.23593590180702,0.00918867554858974,0.282710563448077
"GO:0060527","prostate epithelial cord arborization involved in prostate glandular acinus morphogenesis",0.000312083779136662,10,7.23801171432917,1.98758426681962e-06,2.53668754693299e-05,148021,3,7,6.23593590180702,0.00918867554858974,0.282710563448077
"GO:0060986","endocrine hormone secretion",0.00794755105401727,66,1.87586286941432,2.05063770699686e-06,2.61020001746994e-05,336278,6,64,1.36411097852029,0.275869781458234,0.656724913582535
"GO:0071073","positive regulation of phospholipid biosynthetic process",0.00151184676956314,22,3.28704297841718,2.19575679460659e-06,2.78750451432019e-05,415384,3,11,3.96832284660447,0.0352247603895183,0.39205977494008
"GO:0050685","positive regulation of mRNA processing",0.00175701749069329,24,3.08550059797341,2.27359254290081e-06,2.87868092865695e-05,289605,2,34,0.855912770836258,0.688505453072929,0.848618876746598
"GO:0090329","regulation of DNA-templated DNA replication",0.0016370022432166,23,3.17372314838797,2.31846631919325e-06,2.92775192708678e-05,87776,6,33,2.64554856440298,0.0232666913743595,0.34907330695199
"GO:0006913","nucleocytoplasmic transport",0.0226259761767243,149,1.48754263112627,2.3484342110162e-06,2.95002785667285e-05,286944,33,324,1.48199711246648,0.0152842779630563,0.314213086715083
"GO:0051169","nuclear transport",0.0226259761767243,149,1.48754263112627,2.3484342110162e-06,2.95002785667285e-05,286944,33,324,1.48199711246648,0.0152842779630563,0.314213086715083
"GO:0070857","regulation of bile acid biosynthetic process",0.000657415277951862,14,4.81037264420276,2.38510830911442e-06,2.98825349932503e-05,454533,2,11,2.64554856440298,0.172106441713288,0.586625100161719
"GO:0014832","urinary bladder smooth muscle contraction",0.00140358814646611,21,3.37963719297156,2.42420524086291e-06,3.02930712343862e-05,717406,2,12,2.42508618403606,0.19760317285674,0.609361330729612
"GO:0061205","paramesonephric duct development",0.000319760489110566,10,7.0642437892388,2.45824617211183e-06,3.06384535930396e-05,80432,2,5,5.82020684168655,0.0410469934113886,0.408365586312933
"GO:0046460","neutral lipid biosynthetic process",0.00394849377316856,40,2.28833188452071,2.57048438547922e-06,3.18713426655532e-05,149900,10,56,2.59830662575293,0.0044326328524451,0.246438461357751
"GO:0046463","acylglycerol biosynthetic process",0.00394849377316856,40,2.28833188452071,2.57048438547922e-06,3.18713426655532e-05,149900,10,56,2.59830662575293,0.0044326328524451,0.246438461357751
"GO:0006622","protein targeting to lysosome",0.00141974603181232,21,3.34117412348433,2.88323313874284e-06,3.56567281706026e-05,438352,6,27,3.23344824538142,0.00882438583381731,0.282710563448077
"GO:0050830","defense response to Gram-positive bacterium",0.00518579892178558,48,2.09081709489701,3.14647835947666e-06,3.88119727537508e-05,149877,15,128,1.70513872315036,0.0296007999115081,0.375735761529175
"GO:1904415","regulation of xenophagy",0.000331154005064505,10,6.8211950171138,3.33457272757754e-06,4.09211924979131e-05,60533,2,10,2.91010342084328,0.147218863290784,0.566743497133125
"GO:1904417","positive regulation of xenophagy",0.000331154005064505,10,6.8211950171138,3.33457272757754e-06,4.09211924979131e-05,60533,2,10,2.91010342084328,0.147218863290784,0.566743497133125
"GO:0060638","mesenchymal-epithelial cell signaling",0.00155392162869515,22,3.19804114735708,3.37281630873336e-06,4.1284651799483e-05,224965,2,11,2.64554856440298,0.172106441713288,0.586625100161719
"GO:0033147","negative regulation of intracellular estrogen receptor signaling pathway",0.00131960987164766,20,3.42353614924519,3.44609028306379e-06,4.20739492212839e-05,87308,2,15,1.94006894722885,0.275858754589763,0.656724913582535
"GO:2001279","regulation of unsaturated fatty acid biosynthetic process",0.00205949384289989,26,2.85169666725632,3.57293571119377e-06,4.35116292971333e-05,158123,2,14,2.07864530060234,0.249644538336382,0.649347152433654
"GO:0016320","endoplasmic reticulum membrane fusion",0.000139276259187542,7,11.3530205628307,3.91290113841722e-06,4.75308244884894e-05,99176,2,5,5.82020684168655,0.0410469934113886,0.408365586312933
"GO:0043248","proteasome assembly",0.00041715443334342,11,5.95643353050991,3.9362126887075e-06,4.76929466535547e-05,150299,2,11,2.64554856440298,0.172106441713288,0.586625100161719
"GO:0009144","purine nucleoside triphosphate metabolic process",0.0141213772337721,101,1.61560354345572,3.96458200757504e-06,4.79153774955913e-05,354705,20,245,1.18779731462991,0.24312762580512,0.649347152433654
"GO:0046034","ATP metabolic process",0.0130658896175663,95,1.64238548586547,3.98742330294209e-06,4.807004515839e-05,388634,17,217,1.13990226162064,0.323121087357492,0.678585329355418
"GO:0005978","glycogen biosynthetic process",0.00479630271219684,45,2.11931936567426,4.48275325326957e-06,5.37705690981157e-05,364358,6,48,1.81881463802705,0.109317591461869,0.532482668683448
"GO:0009250","glucan biosynthetic process",0.00479630271219684,45,2.11931936567426,4.48275325326957e-06,5.37705690981157e-05,364358,6,48,1.81881463802705,0.109317591461869,0.532482668683448
"GO:0019646","aerobic electron transport chain",0.00170670763139286,23,3.04410188230046,4.52755814091953e-06,5.41722331561022e-05,138317,6,49,1.78169597194486,0.117757849642517,0.534993811038629
"GO:0035725","sodium ion transmembrane transport",0.0158094775365401,110,1.5716854958835,4.98430230376435e-06,5.94884559247286e-05,300969,11,164,0.975949317965733,0.577984734349644,0.79741566405229
"GO:0032341","aldosterone metabolic process",0.00147727190177653,21,3.21106676279859,5.23174769564038e-06,6.22864290331713e-05,375940,2,13,2.23854109295637,0.223507987641826,0.628775555412844
"GO:0055064","chloride ion homeostasis",0.00184986774402021,24,2.93063033057819,5.3157109151819e-06,6.31290134989096e-05,138115,2,24,1.21254309201803,0.498339711857789,0.759038566619865
"GO:0009155","purine deoxyribonucleotide catabolic process",0.000610451203431331,13,4.81041866657012,5.39165130964472e-06,6.3872384079108e-05,183522,2,13,2.23854109295637,0.223507987641826,0.628775555412844
"GO:0060443","mammary gland morphogenesis",0.00787351298225269,64,1.83612356361681,5.60066376319558e-06,6.61846340016149e-05,201858,6,57,1.5316333793912,0.19575530259214,0.609361330729612
"GO:0003352","regulation of cilium movement",0.00252041866709205,29,2.59905690603515,5.88545331462598e-06,6.93787673985221e-05,253969,5,37,1.96628609516438,0.107173384822311,0.527165282383947
"GO:0120180","cell-substrate junction disassembly",0.00114220283177315,18,3.5597520646363,6.17906650285299e-06,7.24828732418e-05,329096,2,10,2.91010342084328,0.147218863290784,0.566743497133125
"GO:0120181","focal adhesion disassembly",0.00114220283177315,18,3.5597520646363,6.17906650285299e-06,7.24828732418e-05,329096,2,10,2.91010342084328,0.147218863290784,0.566743497133125
"GO:0045110","intermediate filament bundle assembly",0.000210910605925646,8,8.56805105396972,6.24474669292913e-06,7.30742241377967e-05,155075,1,6,2.42508618403606,0.347713552515212,0.686489224423375
"GO:0060396","growth hormone receptor signaling pathway",0.00137590222800099,20,3.28346884433078,6.29707734116807e-06,7.35068589142204e-05,299512,4,21,2.77152706746979,0.0520022698621283,0.432975712827046
"GO:0006112","energy reserve metabolic process",0.0085776562702885,68,1.79073264897075,6.49193881192557e-06,7.55971268950749e-05,285592,12,107,1.63183369393081,0.0633793567809116,0.45468661712507
"GO:0071242","cellular response to ammonium ion",0.0015018142508078,21,3.15859215003411,6.68031536506331e-06,7.76019158669733e-05,257174,2,6,4.85017236807213,0.0588044388829434,0.437821115616924
"GO:0070670","response to interleukin-4",0.00281406787984518,31,2.48838516043167,6.70077708558415e-06,7.76511359118783e-05,385073,4,36,1.61672412269071,0.232623943251111,0.637285742644429
"GO:0099541","trans-synaptic signaling by lipid",0.000721403686616548,14,4.38369324638831,6.75190726177388e-06,7.7866573867108e-05,87914,4,10,5.82020684168655,0.00333255285121446,0.236175136599112
"GO:0099542","trans-synaptic signaling by endocannabinoid",0.000721403686616548,14,4.38369324638831,6.75190726177388e-06,7.7866573867108e-05,87914,4,10,5.82020684168655,0.00333255285121446,0.236175136599112
"GO:0060263","regulation of respiratory burst",0.000934565037263398,16,3.86723827094189,7.28408136302579e-06,8.38019552967342e-05,325854,3,17,2.56773831250877,0.107125217933135,0.527165282383947
"GO:0071871","response to epinephrine",0.00127345377931415,19,3.37024049343488,7.40990349843854e-06,8.50450794808797e-05,230306,2,12,2.42508618403606,0.19760317285674,0.609361330729612
"GO:0032878","regulation of establishment or maintenance of cell polarity",0.00325691333330513,34,2.35810529217654,7.54809791060536e-06,8.6423915311381e-05,388442,3,23,1.89789353533257,0.207540910271039,0.615688834501575
"GO:0034249","negative regulation of amide metabolic process",0.00127560033917228,19,3.36456910661151,7.58348423509773e-06,8.6591010184437e-05,105682,5,23,3.16315589222095,0.0180843397436096,0.330349809209602
"GO:0072423","response to DNA damage checkpoint signaling",0.000101104156234214,6,13.4051821411405,7.59887678175168e-06,8.6591010184437e-05,288031,1,6,2.42508618403606,0.347713552515212,0.686489224423375
"GO:0072396","response to cell cycle checkpoint signaling",0.00010133846227648,6,13.3741878364828,7.69836969812814e-06,8.73089985195291e-05,288031,1,7,2.07864530060234,0.3925573538983,0.709508873020114
"GO:0072402","response to DNA integrity checkpoint signaling",0.00010133846227648,6,13.3741878364828,7.69836969812814e-06,8.73089985195291e-05,288031,1,7,2.07864530060234,0.3925573538983,0.709508873020114
"GO:0030278","regulation of ossification",0.0172487421848302,117,1.53221217483265,7.78517643681478e-06,8.80847622378145e-05,356056,15,136,1.60483644531798,0.0468440925334005,0.42022017953232
