"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper","fold_enrichment_final","term_name_final","padj_final","neglog10_padj","dataset"
"GO:0060665","regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling",0.000418470591487031,21,11.3356082838569,1.3528474731084e-15,7.7080095313057e-14,217991,1,5,2.91010342084328,0.2995620335765,0.656724913582535,11.3356082838569,"regulation of branching involved in salivary gland morphogenesis by mesenchymal-epithelial signaling",7.7080095313057e-14,13.1130577569913,"mouse_specific"
"GO:0035846","oviduct epithelium development",0.000421447553059686,21,11.2555374185293,1.55053303634015e-15,8.7304130728517e-14,263876,1,5,2.91010342084328,0.2995620335765,0.656724913582535,11.2555374185293,"oviduct epithelium development",8.7304130728517e-14,13.0589652074953,"mouse_specific"
"GO:0030002","intracellular monoatomic anion homeostasis",0.00142579183106051,35,5.54501084949473,1.96845117220152e-15,1.09546596629726e-13,150850,3,17,2.56773831250877,0.107125217933135,0.527165282383947,5.54501084949473,"intracellular monoatomic anion homeostasis",1.09546596629726e-13,12.9604011104619,"mouse_specific"
"GO:0045822","negative regulation of heart contraction",0.00236799357482718,45,4.29262027129301,2.21573700336159e-15,1.21891003426305e-13,273870,6,25,3.49212410501193,0.00593766258765329,0.264131445932332,4.29262027129301,"negative regulation of heart contraction",1.21891003426305e-13,12.9140283477573,"mouse_specific"
"GO:0043388","positive regulation of DNA binding",0.00112160280279262,31,6.24328392833815,3.49520266289384e-15,1.90091363006931e-13,464063,2,11,2.64554856440298,0.172106441713288,0.586625100161719,6.24328392833815,"positive regulation of DNA binding",1.90091363006931e-13,12.7210376152947,"mouse_specific"
"GO:0070296","sarcoplasmic reticulum calcium ion transport",0.00452322539411524,64,3.19611371433433,3.66563080555759e-15,1.97120326240434e-13,347933,4,36,1.61672412269071,0.232623943251111,0.637285742644429,3.19611371433433,"sarcoplasmic reticulum calcium ion transport",1.97120326240434e-13,12.7052685907438,"mouse_specific"
"GO:0002314","germinal center B cell differentiation",0.000621099160196371,24,8.72852334314837,3.84346744711856e-15,2.04387057798994e-13,494758,1,8,1.81881463802705,0.434320489387543,0.723225381818469,8.72852334314837,"germinal center B cell differentiation",2.04387057798994e-13,12.6895466080698,"mouse_specific"
"GO:2000553","positive regulation of T-helper 2 cell cytokine production",0.000696152265078382,25,8.11196832416018,5.2855767613131e-15,2.77986487688401e-13,466129,1,9,1.61672412269071,0.473214436704022,0.74417124997609,8.11196832416018,"positive regulation of T-helper 2 cell cytokine production",2.77986487688401e-13,12.5559763136682,"mouse_specific"
"GO:0042306","regulation of protein import into nucleus",0.00727609148068396,85,2.63882902923082,6.40682637624253e-15,3.33294250398878e-13,424256,7,76,1.3401792069673,0.266500955226313,0.656724913582535,2.63882902923082,"regulation of protein import into nucleus",3.33294250398878e-13,12.4771721782134,"mouse_specific"
"GO:0032350","regulation of hormone metabolic process",0.00434293502716527,62,3.2247706718398,6.62680067799355e-15,3.41030839192227e-13,361372,7,41,2.48423462754914,0.0204619741407345,0.335317258064594,3.2247706718398,"regulation of hormone metabolic process",3.41030839192227e-13,12.4672063462702,"mouse_specific"
"GO:0015803","branched-chain amino acid transport",0.000772900462078551,26,7.59871680272801,6.80563062344237e-15,3.4650795918931e-13,375132,2,12,2.42508618403606,0.19760317285674,0.609361330729612,7.59871680272801,"branched-chain amino acid transport",3.4650795918931e-13,12.4602867853168,"mouse_specific"
"GO:0060676","ureteric bud formation",0.000706096864118046,25,7.99772015722208,7.22587003612139e-15,3.6403172624081e-13,466129,1,6,2.42508618403606,0.347713552515212,0.686489224423375,7.99772015722208,"ureteric bud formation",3.6403172624081e-13,12.4388607648925,"mouse_specific"
"GO:0042776","proton motive force-driven mitochondrial ATP synthesis",0.0010040176562571,29,6.52449835118045,8.94063566423239e-15,4.45727940510586e-13,202640,6,46,1.89789353533257,0.0934115808640869,0.516843675211887,6.52449835118045,"proton motive force-driven mitochondrial ATP synthesis",4.45727940510586e-13,12.3509301412577,"mouse_specific"
"GO:0014908","myotube differentiation involved in skeletal muscle regeneration",0.000857569346263613,27,7.11188938775579,9.88272195478075e-15,4.87615538923512e-13,302341,2,9,3.23344824538142,0.123168910855716,0.534993811038629,7.11188938775579,"myotube differentiation involved in skeletal muscle regeneration",4.87615538923512e-13,12.3119224631004,"mouse_specific"
"GO:0060017","parathyroid gland development",0.000731165852246192,25,7.7235077455542,1.55524231940242e-14,7.5694486746799e-13,466129,1,8,1.81881463802705,0.434320489387543,0.723225381818469,7.7235077455542,"parathyroid gland development",7.5694486746799e-13,12.1209357514463,"mouse_specific"
"GO:0072197","ureter morphogenesis",0.00144371250670594,34,5.31971880256868,1.56576560550211e-14,7.5694486746799e-13,360507,3,8,5.45644391408115,0.0139567604459512,0.306408511441846,5.31971880256868,"ureter morphogenesis",7.5694486746799e-13,12.1209357514463,"mouse_specific"
"GO:0015824","proline transport",0.000664629090622752,24,8.15684807462186,1.62626988625688e-14,7.78332767562542e-13,399787,1,10,1.45505171042164,0.50943616708327,0.76216364353252,8.15684807462186,"proline transport",7.78332767562542e-13,12.1088346855065,"mouse_specific"
"GO:0007204","positive regulation of cytosolic calcium ion concentration",0.0146126383162583,134,2.07141273223619,1.99070661862596e-14,9.43318997697412e-13,298167,13,185,1.02246876948548,0.508406274637215,0.76216364353252,2.07141273223619,"positive regulation of cytosolic calcium ion concentration",9.43318997697412e-13,12.0253414191263,"mouse_specific"
"GO:0046039","GTP metabolic process",0.00112251233225124,30,6.03699215859758,2.25306196817051e-14,1.05717201761412e-12,489055,1,26,0.559635273239092,0.843164847954812,0.919415004428105,6.03699215859758,"GTP metabolic process",1.05717201761412e-12,11.9758543407698,"mouse_specific"
"GO:0046959","habituation",0.000745898998599933,25,7.57095147427203,2.40679735841091e-14,1.11834292789851e-12,387498,1,7,2.07864530060234,0.3925573538983,0.709508873020114,7.57095147427203,"habituation",1.11834292789851e-12,11.9514250042693,"mouse_specific"
"GO:0072172","mesonephric tubule formation",0.00140374640195432,33,5.31025971081732,3.9569771289552e-14,1.82097043645958e-12,371361,2,10,2.91010342084328,0.147218863290784,0.566743497133125,5.31025971081732,"mesonephric tubule formation",1.82097043645958e-12,11.7396971049391,"mouse_specific"
"GO:0006400","tRNA modification",0.0041690843397897,59,3.19669946787587,4.20245342392771e-14,1.91551829399219e-12,403172,5,78,0.932725455398486,0.628677525353719,0.819162100583011,3.19669946787587,"tRNA modification",1.91551829399219e-12,11.7177136959691,"mouse_specific"
"GO:0060693","regulation of branching involved in salivary gland morphogenesis",0.00093489957178153,27,6.52362940046578,7.33557502851113e-14,3.31208132891078e-12,187545,2,11,2.64554856440298,0.172106441713288,0.586625100161719,6.52362940046578,"regulation of branching involved in salivary gland morphogenesis",3.31208132891078e-12,11.4798990075564,"mouse_specific"
"GO:0046835","carbohydrate phosphorylation",0.00118152668300178,30,5.73545925388095,8.16238166906646e-14,3.65094940823851e-12,340477,3,21,2.07864530060234,0.171858050828411,0.586625100161719,5.73545925388095,"carbohydrate phosphorylation",3.65094940823851e-12,11.4375941850933,"mouse_specific"
