"id","description","genome_fraction","observed_region_hits","fold_enrichment","p_value","p_adjust","mean_tss_dist","observed_gene_hits","gene_set_size","fold_enrichment_hyper","p_value_hyper","p_adjust_hyper"
"GO:0070862","negative regulation of protein exit from endoplasmic reticulum",0.000197136858023624,6,4.98782510273673,0.0015162455944581,0.00621517035661163,53602,1,5,2.15898617511521,0.384998754835808,0.99014824570132
"GO:1904153","negative regulation of retrograde protein transport, ER to cytosol",0.000197136858023624,6,4.98782510273673,0.0015162455944581,0.00621517035661163,53602,1,5,2.15898617511521,0.384998754835808,0.99014824570132
"GO:0003013","circulatory system process",0.0723429809699568,503,1.13946077983528,0.00151949585390854,0.006223133191696,235783,58,477,1.31259117564656,0.0189633201451552,0.658672887152463
"GO:0043113","receptor clustering",0.00744267478228861,67,1.47527695034546,0.00154036049464984,0.00630316044199362,128873,7,42,1.79915514592934,0.089081411414739,0.901694242270543
"GO:0032911","negative regulation of transforming growth factor beta1 production",0.000429817706816915,9,3.43151580378138,0.00157189364152748,0.00642666824744781,290028,1,6,1.79915514592934,0.44199032929871,0.99014824570132
"GO:0048678","response to axon injury",0.00908240453068723,79,1.42545675539272,0.00158185663901339,0.00646185042494826,197600,7,59,1.28075451066156,0.30403835417617,0.99014824570132
"GO:1990845","adaptive thermogenesis",0.0173979798295317,138,1.29989436195828,0.0015847406929802,0.00646807972375024,290621,13,121,1.15978596183875,0.329452298423724,0.99014824570132
"GO:1990569","UDP-N-acetylglucosamine transmembrane transport",0.000348065852519455,8,3.76665952532614,0.00158964011691711,0.00648251698064141,108598,1,5,2.15898617511521,0.384998754835808,0.99014824570132
"GO:0060385","axonogenesis involved in innervation",0.00244928562680816,28,1.87346849452422,0.00160826605922867,0.00655285802728529,176320,1,10,1.0794930875576,0.621842193120126,0.99014824570132
"GO:0010647","positive regulation of cell communication",0.175066127585133,1157,1.08307624416974,0.0016136963001321,0.0065693590182452,254831,144,1347,1.15402379070746,0.0339431243503538,0.756824792514527
"GO:0002835","negative regulation of response to tumor cell",0.000898004459254283,14,2.55492019478756,0.0016204706318949,0.00658567014277356,104470,1,9,1.19943676395289,0.58320742659803,0.99014824570132
"GO:0002838","negative regulation of immune response to tumor cell",0.000898004459254283,14,2.55492019478756,0.0016204706318949,0.00658567014277356,104470,1,9,1.19943676395289,0.58320742659803,0.99014824570132
"GO:0051047","positive regulation of secretion",0.0321040755431106,238,1.21491133806084,0.00165716532658182,0.00672905272116288,301130,24,243,1.06616601240257,0.401836306141957,0.99014824570132
"GO:0051792","medium-chain fatty acid biosynthetic process",0.000200746425157217,6,4.89814036964695,0.00165978827381781,0.0067339577110818,164346,2,6,3.59831029185868,0.100040882521296,0.901694242270543
"GO:0048640","negative regulation of developmental growth",0.0100644013428653,86,1.40035549828781,0.00166162109766404,0.00673565145126335,248704,8,72,1.19943676395289,0.349493805816849,0.99014824570132
"GO:0060088","auditory receptor cell stereocilium organization",0.00153753418854539,20,2.13173399427544,0.00168896379864248,0.00684066273850174,95241,3,15,2.15898617511521,0.1563210875143,0.96365011236172
"GO:0021603","cranial nerve formation",0.00121599854186998,17,2.29109798786121,0.00174378835546322,0.00705670814936178,82848,1,10,1.0794930875576,0.621842193120126,0.99014824570132
"GO:0006089","lactate metabolic process",0.000524872493560942,10,3.12229535486447,0.00176683286368728,0.00714388920840082,58979,2,10,2.15898617511521,0.235494527899162,0.99014824570132
"GO:0097006","regulation of plasma lipoprotein particle levels",0.00522824069842021,50,1.56726425108608,0.00177301810289099,0.00716281252263006,138767,7,62,1.2187825182102,0.350261833832808,0.99014824570132
"GO:1905089","regulation of type 2 mitophagy",0.000710630320671963,12,2.76735776822778,0.00177602562893477,0.00716887698736264,439407,1,10,1.0794930875576,0.621842193120126,0.99014824570132
"GO:1902692","regulation of neuroblast proliferation",0.00722362742393016,65,1.4746393384342,0.0018052708925406,0.00728074930305147,379599,2,34,0.634995933857414,0.836282572477702,0.99950884189564
"GO:0110075","regulation of ferroptosis",0.00132903496261403,18,2.21954469999245,0.00182811613603168,0.00736664241437322,96849,1,11,0.981357352325094,0.656898189172643,0.99950884189564
"GO:0002578","negative regulation of antigen processing and presentation",0.000440959402498152,9,3.34481189273087,0.00186499647249539,0.00750556069777734,271235,1,6,1.79915514592934,0.44199032929871,0.99014824570132
"GO:0060340","positive regulation of type I interferon-mediated signaling pathway",0.00177587775688177,22,2.03019339187052,0.0018657445483233,0.00750556069777734,88044,1,11,0.981357352325094,0.656898189172643,0.99950884189564
"GO:0010460","positive regulation of heart rate",0.00382895856048499,39,1.66921292000145,0.00187085596090472,0.00751976648475131,323608,3,18,1.79915514592934,0.229540358505168,0.99014824570132
"GO:0072577","endothelial cell apoptotic process",0.0060348274095045,56,1.52072599414831,0.00188950276220147,0.00758830687368504,161461,5,43,1.25522452041582,0.367559433671502,0.99014824570132
"GO:0098655","monoatomic cation transmembrane transport",0.0759779835049402,525,1.1323986348339,0.00191290928086905,0.00767583074844502,241330,74,623,1.28222292904113,0.0149958461108289,0.648774833103952
"GO:0002460","adaptive immune response based on somatic recombination of immune receptors built from immunoglobulin superfamily domains",0.0199799998005844,155,1.27134674454049,0.00200455087392395,0.00803677978854599,288783,16,221,0.781533457055279,0.880355810466277,0.99950884189564
"GO:0170034","L-amino acid biosynthetic process",0.00372205097306859,38,1.67312765180199,0.00203684682326403,0.00815501463065452,334271,1,35,0.30842659644503,0.966850835585273,0.99950884189564
"GO:0046902","regulation of mitochondrial membrane permeability",0.00309889197052399,33,1.74516019971886,0.00203753890519339,0.00815501463065452,152242,3,33,0.981357352325094,0.601037248012494,0.99014824570132
"GO:1990868","response to chemokine",0.00780470288182526,69,1.44884028465304,0.00204089565562293,0.00815501463065452,482058,3,68,0.47624695039306,0.957688585044392,0.99950884189564
"GO:1990869","cellular response to chemokine",0.00780470288182526,69,1.44884028465304,0.00204089565562293,0.00815501463065452,482058,3,68,0.47624695039306,0.957688585044392,0.99950884189564
"GO:0002709","regulation of T cell mediated immunity",0.00606177554152447,56,1.51396547908539,0.00207306101153435,0.00827659173984227,332697,5,68,0.793744917321767,0.767088237368714,0.99950884189564
"GO:0050996","positive regulation of lipid catabolic process",0.00156614231613047,20,2.09279441805841,0.0020794906015178,0.00829530240789874,165825,4,21,2.05617730963353,0.123669258864484,0.934967825305045
"GO:0070254","mucus secretion",0.00134578533566043,18,2.19191904474649,0.00208580427257218,0.00831351970952346,155753,1,12,0.89957757296467,0.688706688011807,0.99950884189564
"GO:0051031","tRNA transport",0.000143781916465871,5,5.69893276158432,0.00209981816214983,0.00836237207838583,43267,1,5,2.15898617511521,0.384998754835808,0.99014824570132
"GO:0050767","regulation of neurogenesis",0.0458461281567196,328,1.17246254096774,0.00213473760258377,0.00849432796880949,280299,28,267,1.13205267609037,0.271716317485763,0.99014824570132
"GO:0035493","SNARE complex assembly",0.00157145421186856,20,2.08572026618939,0.00215980744009502,0.00858690359850642,616740,2,19,1.13630851321853,0.536522928085365,0.99014824570132
"GO:0071340","skeletal muscle acetylcholine-gated channel clustering",0.00072893260492764,12,2.69787402148786,0.00218107112942968,0.00866420492901156,71855,2,10,2.15898617511521,0.235494527899162,0.99014824570132
"GO:0051049","regulation of transport",0.151405928425116,1005,1.08780481743075,0.00218405683401685,0.00866882941875412,247911,123,1165,1.13972231561876,0.0638423993425979,0.865914986040704
"GO:0048584","positive regulation of response to stimulus",0.202390272018871,1325,1.07288714282422,0.00232474875566365,0.00921956610683609,235753,167,1714,1.05178147970898,0.244669414296576,0.99014824570132
"GO:0042753","positive regulation of circadian rhythm",0.00227875013016284,26,1.86983996613236,0.00235845813346771,0.00934546399431542,325654,3,16,2.02404953917051,0.179911754844501,0.986405577540299
"GO:0007354","zygotic determination of anterior/posterior axis, embryo",0.000737474871850909,12,2.66662419739682,0.00239437806909992,0.00947990451817514,63937,1,6,1.79915514592934,0.44199032929871,0.99014824570132
"GO:0097707","ferroptosis",0.00136592190150501,18,2.15960554122779,0.00243529804880883,0.00963390142500518,96849,1,12,0.89957757296467,0.688706688011807,0.99950884189564
"GO:0097194","execution phase of apoptosis",0.00492147027545559,47,1.56505926624373,0.00243735612939297,0.0096340347340375,108031,6,50,1.29539170506912,0.31626669690955,0.99014824570132
"GO:0035672","oligopeptide transmembrane transport",0.00181836661786568,22,1.98275488087383,0.00246998427934068,0.00975490056878199,147645,2,12,1.79915514592934,0.307004701941839,0.99014824570132
"GO:0097240","chromosome attachment to the nuclear envelope",0.000149497327132426,5,5.48105768837524,0.00248029764583581,0.00978750953277995,178108,1,6,1.79915514592934,0.44199032929871,0.99014824570132
"GO:0032905","transforming growth factor beta1 production",0.00136884288122161,18,2.15499714966708,0.00248984357017172,0.00981703856706478,280631,2,14,1.54213298222515,0.377129733724983,0.99014824570132
"GO:0008306","associative learning",0.0107813545983539,90,1.36803426715276,0.00250896703210399,0.00988425008756861,353671,10,66,1.63559558720849,0.0812823738248593,0.901694242270543
"GO:0002424","T cell mediated immune response to tumor cell",0.000943625064448675,14,2.43139973109822,0.0025227709634249,0.00992220414457775,104470,1,10,1.0794930875576,0.621842193120126,0.99014824570132
"GO:0002840","regulation of T cell mediated immune response to tumor cell",0.000943625064448675,14,2.43139973109822,0.0025227709634249,0.00992220414457775,104470,1,10,1.0794930875576,0.621842193120126,0.99014824570132
"GO:0030522","intracellular receptor signaling pathway",0.0415876473199903,299,1.17824236087133,0.00253411421562356,0.00995858757403181,232669,36,325,1.19574618929458,0.148499694905307,0.96365011236172
"GO:0015807","L-amino acid transport",0.00787981160140186,69,1.43503024144947,0.00254823667460288,0.0100058237082798,199220,10,71,1.52041279937691,0.118233997732554,0.934967825305045
"GO:1904753","negative regulation of vascular associated smooth muscle cell migration",0.00182419326534845,22,1.97642177244993,0.00256448492750292,0.0100613221516788,363828,2,7,3.0842659644503,0.131706924962567,0.934967825305045
"GO:0001765","membrane raft assembly",0.000743964887067656,12,2.64336176671052,0.00256754774065607,0.0100650409372177,133992,2,10,2.15898617511521,0.235494527899162,0.99014824570132
"GO:1903749","positive regulation of establishment of protein localization to mitochondrion",0.00205904976215452,24,1.91017077332993,0.00259812203084741,0.0101765125471628,44175,3,26,1.24556894718185,0.437723799107608,0.99014824570132
"GO:0006607","NLS-bearing protein import into nucleus",0.00315159210102594,33,1.7159780697592,0.00262821769724395,0.0102838396421232,256527,1,22,0.490678676162547,0.882384730876621,0.99950884189564
"GO:0051234","establishment of localization",0.349107416421543,2235,1.04917093069357,0.00262984510285017,0.0102838396421232,227004,315,3346,1.01625918284712,0.376575229612645,0.99014824570132
"GO:0010669","epithelial structure maintenance",0.00429477601377204,42,1.60264217779984,0.00265484525245084,0.0103730776325235,139511,3,30,1.0794930875576,0.5348292965152,0.99014824570132
"GO:0008535","respiratory chain complex IV assembly",0.00218168587510314,25,1.87791350629704,0.00267058119716438,0.0104193393191803,462415,1,22,0.490678676162547,0.882384730876621,0.99950884189564
"GO:0045906","negative regulation of vasoconstriction",0.00254109923393141,28,1.80577735597395,0.00267106408266443,0.0104193393191803,176320,1,11,0.981357352325094,0.656898189172643,0.99950884189564
